,nome,filtro,minucias,nfiq,nfiq2
2383,s0412_07[TOZI].png.min,Thresh to Zero Invert,311,1,45
2384,f0401_08[BINV].png.min,Binary Invert,117,3,21
2385,f0446_01[BINA].png.min,Binary,125,2,23
2386,s0461_03[TOZI].png.min,Thresh to Zero Invert,304,2,14
2387,s0288_01.png.min,No Filter,109,2,23
2388,f0284_10.png.min,No Filter,105,3,31
2389,f0479_07[TZER].png.min,Thresh to Zero,71,2,51
2390,f0494_08[TOZI].png.min,Thresh to Zero Invert,229,3,29
2391,f0261_01.png.min,No Filter,112,2,42
2392,s0348_08[TZER].png.min,Thresh to Zero,73,3,21
2393,s0472_07[TZER].png.min,Thresh to Zero,129,1,48
2394,s0317_05[BINV].png.min,Binary Invert,28,4,26
2395,f0415_04[TOZI].png.min,Thresh to Zero Invert,219,2,50
2396,f0344_06[TOZI].png.min,Thresh to Zero Invert,294,5,1
2397,f0486_10[TRUC].png.min,Trunc,0,4,15
2398,s0393_06[TRUC].png.min,Trunc,250,1,53
2399,s0400_02[TRUC].png.min,Trunc,114,4,20
2400,f0384_09[BINV].png.min,Binary Invert,2,5,17
2401,s0284_10[TRUC].png.min,Trunc,123,3,34
2402,s0395_08.png.min,No Filter,171,3,22
2403,f0262_05[BINA].png.min,Binary,76,5,24
2404,f0264_01.png.min,No Filter,140,1,35
2405,s0272_09.png.min,No Filter,156,4,9
2406,f0451_10[BINA].png.min,Binary,102,4,15
2407,f0363_10[BINA].png.min,Binary,139,1,44
2408,f0401_08[TOZI].png.min,Thresh to Zero Invert,235,2,49
2409,s0300_08[TZER].png.min,Thresh to Zero,29,3,29
2410,f0252_01[TOZI].png.min,Thresh to Zero Invert,282,4,21
2411,s0296_10[BINA].png.min,Binary,11,4,17
2412,s0378_05[TOZI].png.min,Thresh to Zero Invert,216,2,20
2413,s0417_08[BINV].png.min,Binary Invert,124,3,16
2414,s0423_02[TOZI].png.min,Thresh to Zero Invert,242,2,51
2415,s0321_05[TRUC].png.min,Trunc,92,1,48
2416,s0274_05[BINV].png.min,Binary Invert,48,3,28
2417,f0346_09.png.min,No Filter,105,4,23
2418,s0343_09.png.min,No Filter,166,1,47
2419,f0374_04[BINA].png.min,Binary,56,3,46
2420,f0410_06[TRUC].png.min,Trunc,62,2,5
2421,s0442_04.png.min,No Filter,164,2,46
2422,f0258_04.png.min,No Filter,130,3,36
2423,s0495_05.png.min,No Filter,172,2,51
2424,s0440_08[BINA].png.min,Binary,46,3,29
2425,s0284_10.png.min,No Filter,152,2,53
2426,s0369_04[TRUC].png.min,Trunc,110,2,12
2427,s0378_05[BINA].png.min,Binary,41,2,50
2428,f0348_08.png.min,No Filter,124,4,27
2429,s0373_09[TZER].png.min,Thresh to Zero,85,3,28
2430,s0478_07[BINA].png.min,Binary,36,1,39
2431,s0350_07[TOZI].png.min,Thresh to Zero Invert,272,3,14
2432,s0429_04[TZER].png.min,Thresh to Zero,106,2,45
2433,s0415_04[TOZI].png.min,Thresh to Zero Invert,281,3,19
2434,s0372_07[TOZI].png.min,Thresh to Zero Invert,242,3,29
2435,f0319_06[BINV].png.min,Binary Invert,100,2,32
2436,s0321_05[BINA].png.min,Binary,48,3,30
2437,f0368_09[BINV].png.min,Binary Invert,48,5,20
2438,f0291_03[BINA].png.min,Binary,67,3,36
2439,s0377_04[BINV].png.min,Binary Invert,36,1,50
2440,s0294_06[TOZI].png.min,Thresh to Zero Invert,309,2,49
2441,f0482_08[TZER].png.min,Thresh to Zero,94,1,53
2442,f0452_06[BINA].png.min,Binary,120,2,20
2443,f0446_01[TOZI].png.min,Thresh to Zero Invert,200,5,17
2444,f0319_06.png.min,No Filter,165,3,28
2445,s0362_05[TOZI].png.min,Thresh to Zero Invert,263,2,35
2446,f0444_03[TOZI].png.min,Thresh to Zero Invert,326,4,21
2447,s0448_03[BINA].png.min,Binary,50,2,5
2448,s0468_02[TOZI].png.min,Thresh to Zero Invert,207,1,52
2449,f0401_08[TRUC].png.min,Trunc,86,3,33
2450,s0289_01[BINA].png.min,Binary,66,5,11
2451,s0272_09[TRUC].png.min,Trunc,170,3,23
2452,s0483_01[TOZI].png.min,Thresh to Zero Invert,22,3,25
2453,s0268_09[BINA].png.min,Binary,21,4,39
2454,f0255_05[TZER].png.min,Thresh to Zero,144,3,32
2455,f0444_03.png.min,No Filter,84,5,13
2456,f0262_05[BINV].png.min,Binary Invert,89,4,31
2457,s0453_08[BINV].png.min,Binary Invert,135,2,14
2458,f0416_06[BINV].png.min,Binary Invert,108,3,24
2459,f0491_05[BINA].png.min,Binary,90,2,51
2460,s0266_04[TZER].png.min,Thresh to Zero,131,2,38
2461,s0377_04[BINA].png.min,Binary,26,1,51
2462,s0497_05[TZER].png.min,Thresh to Zero,24,1,41
2463,s0444_03[TOZI].png.min,Thresh to Zero Invert,281,1,29
2464,s0376_01[BINV].png.min,Binary Invert,24,4,20
2465,f0339_05[BINV].png.min,Binary Invert,86,1,45
2466,s0498_05.png.min,No Filter,125,3,29
2467,s0373_09[BINV].png.min,Binary Invert,94,4,25
2468,f0486_10[TOZI].png.min,Thresh to Zero Invert,8,3,32
2469,s0377_04[TZER].png.min,Thresh to Zero,25,3,39
2470,s0278_03[TZER].png.min,Thresh to Zero,34,3,11
2471,s0382_01.png.min,No Filter,44,3,32
2472,f0391_01[TOZI].png.min,Thresh to Zero Invert,147,2,31
2473,f0284_10[TOZI].png.min,Thresh to Zero Invert,148,2,35
2474,s0355_08[BINA].png.min,Binary,102,2,17
2475,f0424_03[BINA].png.min,Binary,7,3,47
2476,f0283_02.png.min,No Filter,136,3,26
2477,s0364_03[BINV].png.min,Binary Invert,102,1,56
2478,f0332_03[TRUC].png.min,Trunc,119,3,23
2479,s0409_05[TOZI].png.min,Thresh to Zero Invert,193,1,53
2480,f0415_04[BINA].png.min,Binary,110,3,22
2481,f0431_05.png.min,No Filter,125,3,29
2482,f0381_01[TRUC].png.min,Trunc,86,4,22
2483,f0262_05[TZER].png.min,Thresh to Zero,89,2,32
2484,s0431_05[BINV].png.min,Binary Invert,23,5,15
2485,f0430_10[BINA].png.min,Binary,77,4,22
2486,f0484_05[TZER].png.min,Thresh to Zero,119,5,2
2487,s0444_03[BINA].png.min,Binary,76,5,39
2488,s0478_07[TRUC].png.min,Trunc,35,3,25
2489,f0498_05[BINA].png.min,Binary,112,5,14
2490,s0334_02.png.min,No Filter,80,1,55
2491,f0368_09[TOZI].png.min,Thresh to Zero Invert,135,3,27
2492,s0415_04[TRUC].png.min,Trunc,112,2,45
2493,f0479_07[TRUC].png.min,Trunc,80,3,12
2494,s0315_03[TZER].png.min,Thresh to Zero,89,3,44
2495,f0379_06[BINA].png.min,Binary,177,2,51
2496,f0450_10[TRUC].png.min,Trunc,169,1,44
2497,f0307_05[TZER].png.min,Thresh to Zero,88,2,21
2498,s0425_07.png.min,No Filter,124,3,14
2499,f0253_08[TZER].png.min,Thresh to Zero,82,3,8
2500,s0479_07[TRUC].png.min,Trunc,113,3,45
2501,s0420_09[BINA].png.min,Binary,116,1,47
2502,f0366_06.png.min,No Filter,127,2,15
2503,f0310_05[BINA].png.min,Binary,9,1,44
2504,f0259_10[TZER].png.min,Thresh to Zero,77,4,29
2505,s0268_09[TZER].png.min,Thresh to Zero,32,4,10
2506,s0500_02[TZER].png.min,Thresh to Zero,80,3,39
2507,f0349_09[BINA].png.min,Binary,62,3,17
2508,f0351_08[TRUC].png.min,Trunc,144,4,18
2509,s0402_01[TOZI].png.min,Thresh to Zero Invert,313,2,34
2510,f0434_06.png.min,No Filter,118,2,40
2511,f0291_03[BINV].png.min,Binary Invert,93,2,46
2512,f0268_09[BINV].png.min,Binary Invert,28,2,46
2513,f0472_07[TOZI].png.min,Thresh to Zero Invert,232,1,44
2514,s0471_01[BINV].png.min,Binary Invert,157,1,52
2515,s0304_08[BINA].png.min,Binary,71,3,6
2516,s0268_09[TOZI].png.min,Thresh to Zero Invert,238,5,5
2517,s0463_10[TZER].png.min,Thresh to Zero,74,1,53
2518,s0337_08[TZER].png.min,Thresh to Zero,140,4,13
2519,f0290_02[TOZI].png.min,Thresh to Zero Invert,223,3,30
2520,s0410_06[TOZI].png.min,Thresh to Zero Invert,193,1,54
2521,s0290_02[TZER].png.min,Thresh to Zero,101,3,22
2522,f0317_05[TZER].png.min,Thresh to Zero,66,1,53
2523,s0282_03[BINA].png.min,Binary,93,5,7
2524,f0483_01[BINA].png.min,Binary,1,2,44
2525,f0386_02[BINA].png.min,Binary,62,4,15
2526,s0492_02[TOZI].png.min,Thresh to Zero Invert,149,3,36
2527,s0381_01[TOZI].png.min,Thresh to Zero Invert,328,2,12
2528,f0452_06[TOZI].png.min,Thresh to Zero Invert,133,4,10
2529,f0406_04[TZER].png.min,Thresh to Zero,102,3,22
2530,f0419_08.png.min,No Filter,75,3,23
2531,f0334_02[BINA].png.min,Binary,61,1,49
2532,s0383_04[TRUC].png.min,Trunc,120,2,46
2533,s0267_07[TOZI].png.min,Thresh to Zero Invert,65,3,38
2534,s0474_06.png.min,No Filter,130,2,43
2535,s0358_09.png.min,No Filter,150,5,12
2536,s0423_02[TZER].png.min,Thresh to Zero,42,2,45
2537,f0361_06[BINV].png.min,Binary Invert,74,3,45
2538,s0263_05[TRUC].png.min,Trunc,105,2,36
2539,s0305_01[TZER].png.min,Thresh to Zero,84,3,41
2540,f0327_08[TRUC].png.min,Trunc,121,2,19
2541,f0423_02[TRUC].png.min,Trunc,101,5,36
2542,s0356_02[BINA].png.min,Binary,28,4,11
2543,s0355_08.png.min,No Filter,136,2,40
2544,s0378_05.png.min,No Filter,145,5,2
2545,s0394_07[BINV].png.min,Binary Invert,88,1,49
2546,s0288_01[TRUC].png.min,Trunc,60,1,49
2547,s0474_06[TRUC].png.min,Trunc,134,3,13
2548,f0420_09[BINA].png.min,Binary,112,2,43
2549,s0352_09[BINA].png.min,Binary,17,1,44
2550,f0477_04[BINA].png.min,Binary,77,2,44
2551,s0483_01[BINV].png.min,Binary Invert,20,2,51
2552,s0494_08[TOZI].png.min,Thresh to Zero Invert,187,4,17
2553,s0479_07[BINV].png.min,Binary Invert,19,3,49
2554,f0472_07[BINA].png.min,Binary,165,2,41
2555,s0486_10[TOZI].png.min,Thresh to Zero Invert,167,2,25
2556,f0396_09.png.min,No Filter,107,4,11
2557,s0253_08[BINV].png.min,Binary Invert,106,1,50
2558,s0349_09[TRUC].png.min,Trunc,114,1,49
2559,s0374_04[TOZI].png.min,Thresh to Zero Invert,290,5,6
2560,f0299_06[TRUC].png.min,Trunc,102,3,16
2561,s0413_01[TRUC].png.min,Trunc,162,1,42
2562,f0348_08[TOZI].png.min,Thresh to Zero Invert,275,4,12
2563,f0261_01[TRUC].png.min,Trunc,29,3,33
2564,f0254_08[TOZI].png.min,Thresh to Zero Invert,236,4,11
2565,s0334_02[BINA].png.min,Binary,84,2,50
2566,s0337_08[TOZI].png.min,Thresh to Zero Invert,205,3,44
2567,f0478_07[TOZI].png.min,Thresh to Zero Invert,119,2,49
2568,s0491_05[TOZI].png.min,Thresh to Zero Invert,169,3,10
2569,s0403_07[TZER].png.min,Thresh to Zero,112,2,54
2570,f0352_09[TRUC].png.min,Trunc,124,5,12
2571,f0451_10[TOZI].png.min,Thresh to Zero Invert,157,3,25
2572,f0303_03[BINA].png.min,Binary,31,3,40
2573,f0351_08.png.min,No Filter,161,5,8
2574,f0421_01[TRUC].png.min,Trunc,95,3,29
2575,f0270_01[TOZI].png.min,Thresh to Zero Invert,214,3,12
2576,s0493_01.png.min,No Filter,150,2,28
2577,s0259_10[TZER].png.min,Thresh to Zero,138,3,34
2578,f0491_05[TRUC].png.min,Trunc,74,2,42
2579,s0310_05[TZER].png.min,Thresh to Zero,7,3,24
2580,s0383_04[BINA].png.min,Binary,95,3,32
2581,s0318_05.png.min,No Filter,76,2,57
2582,s0252_01[BINV].png.min,Binary Invert,99,3,25
2583,f0305_01[TOZI].png.min,Thresh to Zero Invert,180,3,26
2584,s0298_06[BINA].png.min,Binary,72,1,58
2585,s0297_01[TRUC].png.min,Trunc,179,2,40
2586,s0283_02[BINA].png.min,Binary,102,5,12
2587,f0469_07.png.min,No Filter,162,4,11
2588,s0366_06.png.min,No Filter,144,3,34
2589,f0474_06[BINA].png.min,Binary,79,2,52
2590,s0407_09[BINV].png.min,Binary Invert,59,2,54
2591,s0417_08[TZER].png.min,Thresh to Zero,102,4,23
2592,s0420_09.png.min,No Filter,141,5,4
2593,s0291_03[BINV].png.min,Binary Invert,119,3,40
2594,s0487_02[BINV].png.min,Binary Invert,140,5,25
2595,f0395_08[TZER].png.min,Thresh to Zero,111,2,45
2596,f0270_01[BINA].png.min,Binary,34,4,27
2597,s0464_06[TOZI].png.min,Thresh to Zero Invert,210,3,30
2598,s0307_05[TRUC].png.min,Trunc,157,2,21
2599,f0364_03[TRUC].png.min,Trunc,140,3,25
2600,f0284_10[TZER].png.min,Thresh to Zero,81,2,43
2601,s0295_07[TOZI].png.min,Thresh to Zero Invert,161,1,49
2602,f0329_09[BINV].png.min,Binary Invert,117,1,44
2603,f0469_07[TRUC].png.min,Trunc,116,3,22
2604,s0409_05[BINV].png.min,Binary Invert,59,4,16
2605,s0360_09[TZER].png.min,Thresh to Zero,95,3,22
2606,f0292_04[BINA].png.min,Binary,105,2,37
2607,s0300_08[BINA].png.min,Binary,22,2,43
2608,s0371_05[TOZI].png.min,Thresh to Zero Invert,232,3,34
2609,f0330_08[TRUC].png.min,Trunc,31,5,13
2610,f0332_03[TOZI].png.min,Thresh to Zero Invert,242,1,45
2611,s0455_04.png.min,No Filter,170,1,54
2612,s0312_08[BINA].png.min,Binary,146,4,25
2613,f0345_05[TOZI].png.min,Thresh to Zero Invert,121,2,36
2614,f0347_02.png.min,No Filter,89,5,24
2615,f0377_04[TZER].png.min,Thresh to Zero,3,2,52
2616,s0251_05[TZER].png.min,Thresh to Zero,39,2,23
2617,s0370_02[BINA].png.min,Binary,40,5,13
2618,s0397_06[TRUC].png.min,Trunc,66,2,52
2619,f0265_04[BINV].png.min,Binary Invert,68,1,52
2620,s0331_05[BINA].png.min,Binary,66,1,50
2621,f0281_04[BINA].png.min,Binary,63,2,19
2622,f0266_04.png.min,No Filter,148,3,35
2623,f0458_07[TRUC].png.min,Trunc,119,5,25
2624,f0345_05[TZER].png.min,Thresh to Zero,169,3,19
2625,s0426_04.png.min,No Filter,145,2,42
2626,s0419_08[TRUC].png.min,Trunc,157,2,40
2627,s0305_01.png.min,No Filter,96,5,12
2628,f0382_01[TZER].png.min,Thresh to Zero,91,3,27
2629,f0421_01[BINA].png.min,Binary,159,1,52
2630,s0343_09[BINV].png.min,Binary Invert,94,3,24
2631,s0320_10[TRUC].png.min,Trunc,110,2,48
2632,f0352_09[TZER].png.min,Thresh to Zero,93,2,22
2633,s0377_04.png.min,No Filter,133,3,22
2634,f0499_03[TZER].png.min,Thresh to Zero,164,3,10
2635,f0437_04.png.min,No Filter,164,3,45
2636,f0413_01.png.min,No Filter,172,3,27
2637,s0329_09.png.min,No Filter,230,4,11
2638,f0456_06[BINA].png.min,Binary,102,3,14
2639,f0302_01[TZER].png.min,Thresh to Zero,121,1,56
2640,f0500_02[TRUC].png.min,Trunc,149,2,17
2641,f0360_09.png.min,No Filter,116,2,44
2642,s0463_10[TRUC].png.min,Trunc,156,5,9
2643,f0340_03[TZER].png.min,Thresh to Zero,103,3,29
2644,f0375_02[TRUC].png.min,Trunc,95,5,18
2645,s0433_03[BINV].png.min,Binary Invert,79,4,31
2646,f0371_05[TOZI].png.min,Thresh to Zero Invert,208,2,52
2647,s0412_07.png.min,No Filter,164,3,38
2648,f0270_01[TRUC].png.min,Trunc,118,3,16
2649,s0457_09.png.min,No Filter,125,5,13
2650,s0290_02[TRUC].png.min,Trunc,157,2,45
2651,f0305_01[BINA].png.min,Binary,116,1,52
2652,s0386_02[TZER].png.min,Thresh to Zero,21,4,12
2653,f0285_08.png.min,No Filter,77,3,20
2654,f0471_01[BINV].png.min,Binary Invert,69,3,29
2655,f0268_09.png.min,No Filter,130,5,2
2656,s0356_02[TZER].png.min,Thresh to Zero,27,2,19
2657,s0486_10.png.min,No Filter,123,4,16
2658,s0442_04[BINA].png.min,Binary,6,4,26
2659,s0492_02.png.min,No Filter,113,3,22
2660,f0273_09[TZER].png.min,Thresh to Zero,13,4,25
2661,f0324_04[BINV].png.min,Binary Invert,98,5,7
2662,f0374_04[TZER].png.min,Thresh to Zero,45,2,42
2663,s0428_09[BINV].png.min,Binary Invert,113,3,26
2664,s0347_02[BINA].png.min,Binary,76,2,38
2665,s0438_05[TZER].png.min,Thresh to Zero,181,3,32
2666,s0436_09[TRUC].png.min,Trunc,196,1,54
2667,s0326_07[BINA].png.min,Binary,91,3,33
2668,f0334_02.png.min,No Filter,102,1,49
2669,f0337_08.png.min,No Filter,156,2,32
2670,f0291_03[TZER].png.min,Thresh to Zero,74,1,46
2671,s0470_01.png.min,No Filter,122,1,9
2672,s0308_09[TZER].png.min,Thresh to Zero,120,2,50
2673,s0317_05[TOZI].png.min,Thresh to Zero Invert,203,2,35
2674,f0500_02[BINV].png.min,Binary Invert,49,3,30
2675,s0417_08[BINA].png.min,Binary,104,1,42
2676,s0346_09[TOZI].png.min,Thresh to Zero Invert,84,3,34
2677,s0441_10[TRUC].png.min,Trunc,134,2,19
2678,f0300_08[TOZI].png.min,Thresh to Zero Invert,269,1,40
2679,s0499_03.png.min,No Filter,169,2,38
2680,s0411_05[TOZI].png.min,Thresh to Zero Invert,198,3,5
2681,f0256_03[TOZI].png.min,Thresh to Zero Invert,297,3,34
2682,s0373_09.png.min,No Filter,115,2,47
2683,s0275_02[TRUC].png.min,Trunc,107,3,30
2684,f0333_08[BINV].png.min,Binary Invert,80,3,10
2685,f0371_05[TZER].png.min,Thresh to Zero,86,3,19
2686,f0438_05[BINA].png.min,Binary,7,2,61
2687,s0416_06[TZER].png.min,Thresh to Zero,148,1,49
2688,s0335_06[BINV].png.min,Binary Invert,110,2,37
2689,s0454_04.png.min,No Filter,164,1,49
2690,s0362_05[BINV].png.min,Binary Invert,48,1,42
2691,s0337_08[BINV].png.min,Binary Invert,117,3,34
2692,s0462_05[BINA].png.min,Binary,97,3,11
2693,f0342_10[BINV].png.min,Binary Invert,45,4,22
2694,f0492_02[TRUC].png.min,Trunc,106,3,33
2695,s0414_01[TZER].png.min,Thresh to Zero,121,4,35
2696,f0394_07[TZER].png.min,Thresh to Zero,91,2,40
2697,s0499_03[TOZI].png.min,Thresh to Zero Invert,182,5,4
2698,f0353_03[TOZI].png.min,Thresh to Zero Invert,203,4,16
2699,f0405_02[TOZI].png.min,Thresh to Zero Invert,169,5,16
2700,s0361_06[TZER].png.min,Thresh to Zero,71,2,46
2701,f0397_06[BINA].png.min,Binary,87,3,14
2702,s0434_06[BINA].png.min,Binary,119,2,5
2703,f0468_02[BINV].png.min,Binary Invert,107,3,57
2704,s0264_01.png.min,No Filter,146,2,46
2705,s0473_01[TZER].png.min,Thresh to Zero,42,4,22
2706,s0360_09.png.min,No Filter,92,2,47
2707,f0475_03.png.min,No Filter,101,4,25
2708,f0464_06[BINV].png.min,Binary Invert,131,2,37
2709,s0410_06[BINV].png.min,Binary Invert,17,2,44
2710,s0416_06[TRUC].png.min,Trunc,114,3,20
2711,f0307_05[BINV].png.min,Binary Invert,104,3,32
2712,s0363_10[BINA].png.min,Binary,19,1,50
2713,s0257_07.png.min,No Filter,139,3,17
2714,f0436_09.png.min,No Filter,197,5,28
2715,f0434_06[TRUC].png.min,Trunc,127,2,30
2716,s0429_04[BINA].png.min,Binary,111,1,40
2717,s0280_02[TZER].png.min,Thresh to Zero,48,1,48
2718,s0436_09[TOZI].png.min,Thresh to Zero Invert,286,3,40
2719,s0290_02[BINA].png.min,Binary,111,5,6
2720,f0477_04[TRUC].png.min,Trunc,88,1,57
2721,s0331_05[BINV].png.min,Binary Invert,94,2,43
2722,f0493_01[TRUC].png.min,Trunc,116,2,29
2723,s0497_05[TRUC].png.min,Trunc,133,1,47
2724,f0404_08[TRUC].png.min,Trunc,115,2,11
2725,s0460_04[BINV].png.min,Binary Invert,88,5,14
2726,f0253_08.png.min,No Filter,100,3,30
2727,s0370_02[BINV].png.min,Binary Invert,43,3,27
2728,s0430_10.png.min,No Filter,100,3,11
2729,s0474_06[BINV].png.min,Binary Invert,46,1,56
2730,s0292_04[TRUC].png.min,Trunc,142,1,56
2731,s0460_04.png.min,No Filter,154,3,21
2732,s0303_03[TZER].png.min,Thresh to Zero,21,2,31
2733,f0289_01[TRUC].png.min,Trunc,42,4,23
2734,f0467_01.png.min,No Filter,95,3,40
2735,f0444_03[BINV].png.min,Binary Invert,94,4,9
2736,s0395_08[TRUC].png.min,Trunc,167,2,45
2737,s0346_09.png.min,No Filter,187,5,36
2738,s0394_07.png.min,No Filter,160,4,12
2739,s0356_02[BINV].png.min,Binary Invert,29,2,49
2740,f0422_07[TRUC].png.min,Trunc,121,4,15
2741,f0433_03[BINA].png.min,Binary,82,5,9
2742,f0329_09[TZER].png.min,Thresh to Zero,107,1,47
2743,f0388_06[TZER].png.min,Thresh to Zero,65,3,48
2744,s0368_09[BINV].png.min,Binary Invert,69,1,47
2745,f0370_02[BINA].png.min,Binary,35,1,49
2746,s0432_06[BINV].png.min,Binary Invert,100,4,30
2747,f0411_05[TOZI].png.min,Thresh to Zero Invert,184,4,23
2748,s0270_01[TZER].png.min,Thresh to Zero,180,3,26
2749,s0452_06[BINA].png.min,Binary,158,2,44
2750,s0276_09[TZER].png.min,Thresh to Zero,101,1,51
2751,f0324_04[TZER].png.min,Thresh to Zero,100,4,29
2752,f0495_05.png.min,No Filter,127,3,19
2753,s0449_05.png.min,No Filter,139,3,44
2754,f0387_04[TOZI].png.min,Thresh to Zero Invert,273,3,41
2755,f0382_01.png.min,No Filter,154,2,41
2756,s0371_05[TZER].png.min,Thresh to Zero,118,2,52
2757,s0475_03[TRUC].png.min,Trunc,137,5,8
2758,f0435_10[TOZI].png.min,Thresh to Zero Invert,185,4,28
2759,f0464_06[TOZI].png.min,Thresh to Zero Invert,270,3,26
2760,s0445_01[BINV].png.min,Binary Invert,19,5,14
2761,s0284_10[TZER].png.min,Thresh to Zero,84,1,56
2762,s0482_08[TRUC].png.min,Trunc,119,4,15
2763,f0457_09[TRUC].png.min,Trunc,79,1,41
2764,f0417_08[TOZI].png.min,Thresh to Zero Invert,134,4,32
2765,f0373_09[BINV].png.min,Binary Invert,101,5,14
2766,s0426_04[BINV].png.min,Binary Invert,119,3,41
2767,f0376_01[BINA].png.min,Binary,124,2,17
2768,f0318_05[TOZI].png.min,Thresh to Zero Invert,119,5,4
2769,s0332_03.png.min,No Filter,104,5,13
2770,s0385_07.png.min,No Filter,149,4,17
2771,f0497_05.png.min,No Filter,175,2,26
2772,f0355_08[BINV].png.min,Binary Invert,8,3,47
2773,s0278_03[TRUC].png.min,Trunc,159,1,48
2774,s0412_07[TRUC].png.min,Trunc,168,1,45
2775,s0352_09.png.min,No Filter,153,3,30
2776,s0397_06[BINA].png.min,Binary,86,4,5
2777,s0461_03[BINA].png.min,Binary,87,4,18
2778,f0381_01[BINV].png.min,Binary Invert,76,1,43
2779,f0477_04.png.min,No Filter,89,2,44
2780,s0294_06.png.min,No Filter,192,1,44
2781,s0366_06[BINV].png.min,Binary Invert,110,5,41
2782,s0450_10[TRUC].png.min,Trunc,86,3,37
2783,s0450_10[BINV].png.min,Binary Invert,120,2,31
2784,s0308_09[TRUC].png.min,Trunc,70,5,17
2785,s0340_03.png.min,No Filter,144,3,20
2786,f0478_07[BINA].png.min,Binary,28,3,29
2787,f0417_08[BINV].png.min,Binary Invert,93,2,42
2788,s0405_02[BINV].png.min,Binary Invert,130,3,27
2789,f0459_05[TRUC].png.min,Trunc,139,3,11
2790,f0355_08[TOZI].png.min,Thresh to Zero Invert,187,3,23
2791,s0445_01[BINA].png.min,Binary,16,3,39
2792,s0420_09[TOZI].png.min,Thresh to Zero Invert,285,5,5
2793,f0451_10[BINV].png.min,Binary Invert,127,1,53
2794,s0282_03[TRUC].png.min,Trunc,61,2,53
2795,s0384_09[TZER].png.min,Thresh to Zero,7,1,54
2796,f0267_07[TOZI].png.min,Thresh to Zero Invert,163,4,2
2797,s0319_06[TOZI].png.min,Thresh to Zero Invert,188,5,17
2798,s0500_02[TRUC].png.min,Trunc,115,3,31
2799,s0429_04[TRUC].png.min,Trunc,77,3,43
2800,s0393_06[BINV].png.min,Binary Invert,32,4,23
2801,f0397_06[TRUC].png.min,Trunc,49,4,27
2802,f0418_02[BINA].png.min,Binary,10,3,19
2803,f0320_10.png.min,No Filter,90,5,17
2804,f0284_10[TRUC].png.min,Trunc,54,3,37
2805,s0405_02[BINA].png.min,Binary,96,4,18
2806,s0318_05[BINV].png.min,Binary Invert,51,2,45
2807,f0450_10[TOZI].png.min,Thresh to Zero Invert,260,3,36
2808,f0404_08[TZER].png.min,Thresh to Zero,106,3,31
2809,f0338_04[BINV].png.min,Binary Invert,32,2,55
2810,f0456_06[TOZI].png.min,Thresh to Zero Invert,106,2,53
2811,f0383_04[TOZI].png.min,Thresh to Zero Invert,253,2,28
2812,f0482_08[TRUC].png.min,Trunc,146,5,4
2813,s0311_03[TZER].png.min,Thresh to Zero,115,4,24
2814,s0291_03[TZER].png.min,Thresh to Zero,114,2,22
2815,f0464_06[BINA].png.min,Binary,111,5,18
2816,f0442_04.png.min,No Filter,198,3,21
2817,f0328_09[BINV].png.min,Binary Invert,7,2,5
2818,s0406_04[BINV].png.min,Binary Invert,30,5,2
2819,s0263_05[BINV].png.min,Binary Invert,61,2,46
2820,s0314_04[TRUC].png.min,Trunc,56,3,32
2821,f0278_03[TOZI].png.min,Thresh to Zero Invert,231,5,3
2822,s0389_07[BINA].png.min,Binary,1,1,27
2823,s0425_07[TOZI].png.min,Thresh to Zero Invert,140,2,45
2824,s0385_07[TRUC].png.min,Trunc,145,3,35
2825,f0438_05.png.min,No Filter,124,4,27
2826,s0335_06[TOZI].png.min,Thresh to Zero Invert,146,5,16
2827,f0306_03[BINV].png.min,Binary Invert,128,3,21
2828,f0359_03[TOZI].png.min,Thresh to Zero Invert,198,3,13
2829,f0336_02[TOZI].png.min,Thresh to Zero Invert,273,3,34
2830,f0431_05[BINA].png.min,Binary,70,2,39
2831,s0275_02.png.min,No Filter,130,2,33
2832,f0389_07.png.min,No Filter,151,3,17
2833,s0344_06.png.min,No Filter,97,5,255
2834,f0366_06[BINV].png.min,Binary Invert,125,4,37
2835,f0352_09[BINV].png.min,Binary Invert,112,5,20
2836,f0419_08[BINA].png.min,Binary,91,5,15
2837,f0452_06[BINV].png.min,Binary Invert,119,1,37
2838,f0369_04[TRUC].png.min,Trunc,100,2,42
2839,s0294_06[TZER].png.min,Thresh to Zero,75,5,32
2840,f0369_04[BINV].png.min,Binary Invert,98,3,32
2841,f0485_06[TOZI].png.min,Thresh to Zero Invert,197,4,14
2842,s0374_04[TRUC].png.min,Trunc,107,2,37
2843,f0383_04[BINA].png.min,Binary,72,2,54
2844,f0338_04[TZER].png.min,Thresh to Zero,32,4,5
2845,s0329_09[TOZI].png.min,Thresh to Zero Invert,259,3,22
2846,s0258_04[BINA].png.min,Binary,116,2,42
2847,f0289_01.png.min,No Filter,162,3,26
2848,f0278_03.png.min,No Filter,123,3,32
2849,f0306_03[TOZI].png.min,Thresh to Zero Invert,137,3,26
2850,f0346_09[BINV].png.min,Binary Invert,36,5,7
2851,s0420_09[BINV].png.min,Binary Invert,141,1,45
2852,s0427_06[TZER].png.min,Thresh to Zero,18,3,27
2853,f0323_09[TRUC].png.min,Trunc,117,5,42
2854,f0439_02[BINA].png.min,Binary,41,5,24
2855,s0303_03[TRUC].png.min,Trunc,181,4,15
